,Date,State,Natural Gas Consumption (MMcf), Average Temperature,Anomaly
5187,2012-04,Vermont,258.126,42.7,1.5
5188,2012-05,Vermont,125.702,57.5,2.5
5189,2012-06,Vermont,78.571,62.2,0.7
5190,2012-07,Vermont,70.042,68.0,0.1
5191,2012-08,Vermont,67.96600000000001,67.1,1.5
5192,2012-09,Vermont,82.145,57.2,-2.0
5193,2012-10,Vermont,148.688,49.3,1.7
5194,2012-11,Vermont,289.84,33.1,-1.1
5195,2012-12,Vermont,490.701,27.4,2.6
5196,2013-01,Vermont,607.712,18.6,0.1
5197,2013-02,Vermont,554.144,21.5,1.1
5198,2013-03,Vermont,465.004,29.5,1.1
5199,2013-04,Vermont,284.653,40.8,-0.4
5200,2013-05,Vermont,144.94799999999995,55.1,0.1
5201,2013-06,Vermont,98.572,62.0,0.5
5202,2013-07,Vermont,81.19,69.7,1.8
5203,2013-08,Vermont,73.707,64.1,-1.5
5204,2013-09,Vermont,85.557,56.5,-2.7
5205,2013-10,Vermont,142.517,47.8,0.2
5206,2013-11,Vermont,333.39,31.8,-2.4
5207,2013-12,Vermont,543.715,21.4,-3.4
5208,2014-01,Vermont,705.6439999999999,14.6,-3.9
5209,2014-02,Vermont,608.391,16.6,-3.8
5210,2014-03,Vermont,617.114,18.6,-9.8
5211,2014-04,Vermont,354.333,40.5,-0.7
5212,2014-05,Vermont,174.923,53.6,-1.4
5213,2014-06,Vermont,96.151,62.6,1.1
5214,2014-07,Vermont,81.801,66.5,-1.4
5215,2014-08,Vermont,78.586,63.3,-2.3
5216,2014-09,Vermont,95.863,57.5,-1.7
5217,2014-10,Vermont,157.71,49.3,1.7
5218,2014-11,Vermont,349.289,33.3,-0.9
5219,2014-12,Vermont,506.611,27.0,2.2
5220,2015-01,Vermont,725.003,12.2,-6.3
5221,2015-02,Vermont,760.405,5.3,-15.1
5222,2015-03,Vermont,610.127,22.3,-6.1
5223,2015-04,Vermont,366.989,39.5,-1.7
5224,2015-05,Vermont,155.593,58.6,3.6
5225,2015-06,Vermont,107.379,59.9,-1.6
5226,2015-07,Vermont,89.213,66.2,-1.7
5227,2015-08,Vermont,74.232,66.6,1.0
5228,2015-09,Vermont,80.609,62.4,3.2
5229,2015-10,Vermont,167.71,44.3,-3.3
5230,2015-11,Vermont,294.312,39.2,5.0
5231,2015-12,Vermont,401.549,35.1,10.3
5232,2016-01,Vermont,598.008,20.9,2.4
5233,2016-02,Vermont,561.936,23.9,3.5
5234,2016-03,Vermont,394.535,33.6,5.2
5235,2016-04,Vermont,361.515,38.2,-3.0
5236,2016-05,Vermont,203.989,54.0,-1.0
5237,2016-06,Vermont,112.864,62.0,0.5
5238,2016-07,Vermont,92.873,67.4,-0.5
5239,2016-08,Vermont,76.642,67.5,1.9
5240,2016-09,Vermont,86.82700000000001,59.9,0.7
5241,2016-10,Vermont,148.529,47.7,0.1
5242,2016-11,Vermont,325.6090000000001,36.8,2.6
5243,2016-12,Vermont,554.7040000000002,23.9,-0.9
5244,2017-01,Vermont,556.3340000000002,24.8,6.3
5245,2017-02,Vermont,506.924,25.6,5.2
5246,2017-03,Vermont,570.173,23.5,-4.9
5247,2017-04,Vermont,311.425,45.2,4.0
5248,2017-05,Vermont,187.008,51.8,-3.2
5249,2017-06,Vermont,131.25,61.5,0.0
5250,2017-07,Vermont,81.907,65.2,-2.7
5251,2017-08,Vermont,78.001,63.3,-2.3
5252,2017-09,Vermont,87.016,60.8,1.6
5253,2017-10,Vermont,111.066,53.0,5.4
5254,2017-11,Vermont,301.04,33.0,-1.2
5255,2017-12,Vermont,587.32,17.9,-6.9
5256,2018-01,Vermont,772.5210000000002,16.5,-2.0
5257,2018-02,Vermont,581.77,25.5,5.1
5258,2018-03,Vermont,535.516,28.2,-0.2
5259,2018-04,Vermont,438.724,36.1,-5.1
5260,2018-05,Vermont,185.335,56.5,1.5
5261,2018-06,Vermont,113.415,60.1,-1.4
5262,2018-07,Vermont,83.065,69.2,1.3
5263,2018-08,Vermont,75.108,68.4,2.8
5264,2018-09,Vermont,86.74,60.6,1.4
5265,2018-10,Vermont,181.784,44.5,-3.1
5266,2018-11,Vermont,435.502,30.0,-4.2
5267,2018-12,Vermont,591.644,23.0,-1.8
5268,2019-01,Vermont,757.794,14.9,-3.6
5269,2019-02,Vermont,679.882,19.0,-1.4
5270,2019-03,Vermont,573.109,25.9,-2.5
5271,2019-04,Vermont,382.766,41.2,0.0
5272,2019-05,Vermont,224.383,50.8,-4.2
5273,2019-06,Vermont,128.221,60.5,-1.0
5274,2019-07,Vermont,81.572,68.9,1.0
5275,2019-08,Vermont,81.455,64.6,-1.0
5276,2019-09,Vermont,90.144,56.8,-2.4
5277,2019-10,Vermont,139.806,47.3,-0.3
5278,2019-11,Vermont,422.332,29.3,-4.9
5279,2019-12,Vermont,577.931,23.3,-1.5
5280,2010-01,Virginia,18930.111,32.7,-2.5
5281,2010-02,Virginia,16980.703,31.9,-7.0
5282,2010-03,Virginia,9139.15,47.4,1.8
5283,2010-04,Virginia,3513.805,58.6,2.1
5284,2010-05,Virginia,2130.256,66.2,0.5
5285,2010-06,Virginia,1769.145,76.0,3.5
5286,2010-07,Virginia,1590.915,77.9,1.4
5287,2010-08,Virginia,1274.443,76.0,1.9
5288,2010-09,Virginia,1671.055,70.0,0.7
5289,2010-10,Virginia,3194.396,58.0,-0.1
5290,2010-11,Virginia,8266.192,46.3,0.6
5291,2010-12,Virginia,19697.283,30.1,-10.3
5292,2011-01,Virginia,20343.928,32.1,-3.1
5293,2011-02,Virginia,13184.024,40.9,2.0
5294,2011-03,Virginia,10373.747,46.0,0.4
5295,2011-04,Virginia,4704.081,58.2,1.7
5296,2011-05,Virginia,2261.814,64.8,-0.9
5297,2011-06,Virginia,1708.696,73.4,0.9
5298,2011-07,Virginia,1414.7379999999996,77.8,1.3
5299,2011-08,Virginia,1561.954,74.9,0.8
5300,2011-09,Virginia,1285.654,68.2,-1.1
5301,2011-10,Virginia,4143.162,55.5,-2.6
5302,2011-11,Virginia,7122.834,49.4,3.7
5303,2011-12,Virginia,11196.225,42.6,2.2
5304,2012-01,Virginia,14060.932,38.9,3.7
5305,2012-02,Virginia,12211.688999999997,41.8,2.9
5306,2012-03,Virginia,4940.45,55.2,9.6
5307,2012-04,Virginia,4191.952,55.6,-0.9
5308,2012-05,Virginia,2181.44,67.3,1.6
5309,2012-06,Virginia,1759.6629999999998,70.2,-2.3
5310,2012-07,Virginia,1430.976,78.7,2.2
5311,2012-08,Virginia,1368.7120000000002,74.0,-0.1
5312,2012-09,Virginia,1828.947,66.9,-2.4
5313,2012-10,Virginia,3929.215,56.4,-1.7
5314,2012-11,Virginia,10468.808,42.7,-3.0
5315,2012-12,Virginia,12065.667,42.9,2.5
5316,2013-01,Virginia,15301.833,38.5,3.3
5317,2013-02,Virginia,14631.654,36.8,-2.1
5318,2013-03,Virginia,13461.8,40.1,-5.5
5319,2013-04,Virginia,6358.169,56.0,-0.5
5320,2013-05,Virginia,2826.806,62.5,-3.2
5321,2013-06,Virginia,2107.95,72.2,-0.3
5322,2013-07,Virginia,1440.358,75.6,-0.9
5323,2013-08,Virginia,1345.56,71.8,-2.3
5324,2013-09,Virginia,1685.8670000000004,66.3,-3.0
5325,2013-10,Virginia,2994.668,57.6,-0.5
5326,2013-11,Virginia,9631.347,43.7,-2.0
5327,2013-12,Virginia,13915.807,40.3,-0.1
5328,2014-01,Virginia,20626.791,29.4,-5.8
5329,2014-02,Virginia,16176.074,37.0,-1.9
5330,2014-03,Virginia,14439.168,40.7,-4.9
5331,2014-04,Virginia,5389.215,55.0,-1.5
5332,2014-05,Virginia,2489.071,65.2,-0.5
5333,2014-06,Virginia,1698.422,72.5,0.0
5334,2014-07,Virginia,1487.753,73.4,-3.1
5335,2014-08,Virginia,1533.453,71.3,-2.8
5336,2014-09,Virginia,1622.796,68.1,-1.2
5337,2014-10,Virginia,2843.232,57.8,-0.3
5338,2014-11,Virginia,9971.251,42.1,-3.6
5339,2014-12,Virginia,14539.548,40.8,0.4
5340,2015-01,Virginia,19331.471,33.8,-1.4
5341,2015-02,Virginia,20860.616,28.9,-10.0
5342,2015-03,Virginia,13595.673,44.2,-1.4
5343,2015-04,Virginia,4749.77,55.9,-0.6
5344,2015-05,Virginia,2226.258,67.1,1.4
5345,2015-06,Virginia,1649.095,73.7,1.2
5346,2015-07,Virginia,1525.79,75.3,-1.2
5347,2015-08,Virginia,1475.3010000000004,73.2,-0.9
5348,2015-09,Virginia,1902.981,69.3,0.0
5349,2015-10,Virginia,3539.9709999999995,56.3,-1.8
5350,2015-11,Virginia,6455.382,51.1,5.4
5351,2015-12,Virginia,8151.271,49.6,9.2
5352,2016-01,Virginia,17157.953999999998,33.1,-2.1
5353,2016-02,Virginia,14427.239,38.4,-0.5
5354,2016-03,Virginia,8173.581,51.8,6.2
5355,2016-04,Virginia,5420.191,55.1,-1.4
5356,2016-05,Virginia,2968.343,61.9,-3.8
5357,2016-06,Virginia,2051.668,71.8,-0.7
5358,2016-07,Virginia,1428.586,77.3,0.8
5359,2016-08,Virginia,1375.931,77.0,2.9
5360,2016-09,Virginia,1449.592,71.8,2.5
5361,2016-10,Virginia,2883.351,59.8,1.7
5362,2016-11,Virginia,6527.0909999999985,48.3,2.6
5363,2016-12,Virginia,13306.826,39.1,-1.3
5364,2017-01,Virginia,15379.792,40.1,4.9
5365,2017-02,Virginia,10403.109,46.0,7.1
5366,2017-03,Virginia,11066.699,45.9,0.3
5367,2017-04,Virginia,3795.384,60.6,4.1
5368,2017-05,Virginia,2500.536,63.4,-2.3
5369,2017-06,Virginia,1797.688,71.2,-1.3
5370,2017-07,Virginia,1657.7220000000002,76.8,0.3
5371,2017-08,Virginia,1587.024,72.8,-1.3
5372,2017-09,Virginia,1690.235,67.4,-1.9
5373,2017-10,Virginia,2857.39,60.2,2.1
5374,2017-11,Virginia,8092.951999999998,46.1,0.4
5375,2017-12,Virginia,16075.767,37.2,-3.2
5376,2018-01,Virginia,21488.889,31.8,-3.4
5377,2018-02,Virginia,11378.813,45.2,6.3
5378,2018-03,Virginia,13880.577,41.2,-4.4
5379,2018-04,Virginia,6767.132,52.2,-4.3
5380,2018-05,Virginia,2316.047,69.7,4.0
5381,2018-06,Virginia,1590.9879999999996,73.1,0.6
5382,2018-07,Virginia,1705.311,75.1,-1.4
5383,2018-08,Virginia,1546.761,75.2,1.1
5384,2018-09,Virginia,1665.773,72.8,3.5
5385,2018-10,Virginia,3463.813,59.0,0.9
5386,2018-11,Virginia,8890.345,43.8,-1.9
5387,2018-12,Virginia,14341.962,39.7,-0.7
5388,2019-01,Virginia,18499.786,36.3,1.1
5389,2019-02,Virginia,14416.591,41.8,2.9
5390,2019-03,Virginia,11686.084,43.9,-1.7
5391,2019-04,Virginia,4450.675,58.1,1.6
5392,2019-05,Virginia,1926.18,68.9,3.2
5393,2019-06,Virginia,1813.185,71.2,-1.3
5394,2019-07,Virginia,1474.7320000000002,77.1,0.6
5395,2019-08,Virginia,1485.733,74.7,0.6
5396,2019-09,Virginia,1501.529,72.5,3.2
5397,2019-10,Virginia,2259.84,60.6,2.5
5398,2019-11,Virginia,8689.505,43.1,-2.6
5399,2019-12,Virginia,13626.947,41.5,1.1
5400,2010-01,Washington,11017.879,36.3,3.7
5401,2010-02,Washington,8686.413,38.5,4.7
5402,2010-03,Washington,7948.422,40.9,1.1
5403,2010-04,Washington,6867.62,44.6,-0.8
5404,2010-05,Washington,4973.791,48.7,-4.7
5405,2010-06,Washington,3387.6740000000004,55.9,-2.7
5406,2010-07,Washington,2179.688,64.2,-1.5
5407,2010-08,Washington,1926.857,63.5,-2.7
5408,2010-09,Washington,2006.195,57.1,-1.2
5409,2010-10,Washington,4898.319,48.6,0.9
5410,2010-11,Washington,10023.577,34.8,-2.7
5411,2010-12,Washington,11637.378,31.9,0.6
5412,2011-01,Washington,12605.032,32.1,-0.5
5413,2011-02,Washington,11648.955,31.1,-2.7
5414,2011-03,Washington,9925.746,38.4,-1.4
5415,2011-04,Washington,8127.908,40.2,-5.2
5416,2011-05,Washington,4993.411,48.6,-4.8
5417,2011-06,Washington,2791.54,55.5,-3.1
5418,2011-07,Washington,2062.776,61.0,-4.7
5419,2011-08,Washington,1985.254,64.9,-1.3
5420,2011-09,Washington,2014.414,61.0,2.7
5421,2011-10,Washington,5409.884,47.2,-0.5
5422,2011-11,Washington,10715.111,35.3,-2.2
5423,2011-12,Washington,13113.191,31.0,-0.3
5424,2012-01,Washington,12997.061000000003,30.7,-1.9
5425,2012-02,Washington,11256.764,34.5,0.7
5426,2012-03,Washington,10663.127,37.6,-2.2
5427,2012-04,Washington,5778.762,46.0,0.6
5428,2012-05,Washington,4010.266,50.9,-2.5
5429,2012-06,Washington,2979.417,55.0,-3.6
5430,2012-07,Washington,2044.899,65.2,-0.5
5431,2012-08,Washington,1933.478,66.2,0.0
5432,2012-09,Washington,2181.292,59.7,1.4
5433,2012-10,Washington,5174.693,47.4,-0.3
5434,2012-11,Washington,8711.159,39.0,1.5
5435,2012-12,Washington,12160.949,32.5,1.2
5436,2013-01,Washington,14568.421,29.1,-3.5
5437,2013-02,Washington,10266.745,35.5,1.7
5438,2013-03,Washington,9141.94,40.2,0.4
5439,2013-04,Washington,6637.9569999999985,44.7,-0.7
5440,2013-05,Washington,3712.605,53.5,0.1
5441,2013-06,Washington,2404.092,58.7,0.1
5442,2013-07,Washington,1727.6470000000004,67.2,1.5
5443,2013-08,Washington,1911.784,66.2,0.0
5444,2013-09,Washington,2208.983,59.7,1.4
5445,2013-10,Washington,6587.725,46.1,-1.6
5446,2013-11,Washington,9774.022,36.7,-0.8
5447,2013-12,Washington,14423.321000000002,28.2,-3.1
5448,2014-01,Washington,12902.877,34.1,1.5
5449,2014-02,Washington,12664.744,29.8,-4.0
5450,2014-03,Washington,8911.003,40.1,0.3
5451,2014-04,Washington,5842.984,45.8,0.4
5452,2014-05,Washington,3390.118,54.3,0.9
5453,2014-06,Washington,2360.153,58.3,-0.3
5454,2014-07,Washington,1916.166,68.6,2.9
5455,2014-08,Washington,1721.7520000000004,67.3,1.1
5456,2014-09,Washington,2088.967,59.8,1.5
5457,2014-10,Washington,3689.311,51.9,4.2
5458,2014-11,Washington,11480.016,36.3,-1.2
5459,2014-12,Washington,11782.266,34.2,2.9
5460,2015-01,Washington,11781.05,35.1,2.5
5461,2015-02,Washington,8079.1709999999985,40.7,6.9
5462,2015-03,Washington,7224.875,44.8,5.0
5463,2015-04,Washington,5971.288000000001,45.7,0.3
5464,2015-05,Washington,3102.637,56.0,2.6
5465,2015-06,Washington,1914.31,65.5,6.9
5466,2015-07,Washington,1699.692,68.6,2.9
5467,2015-08,Washington,1636.547,66.6,0.4
5468,2015-09,Washington,2612.884,56.2,-2.1
5469,2015-10,Washington,4199.235,52.4,4.7
5470,2015-11,Washington,11216.18,36.0,-1.5
5471,2015-12,Washington,12469.202,32.1,0.8
5472,2016-01,Washington,12920.726,33.0,0.4
5473,2016-02,Washington,9271.549,39.1,5.3
5474,2016-03,Washington,8903.036,41.8,2.0
5475,2016-04,Washington,4150.799,51.6,6.2
5476,2016-05,Washington,3169.981,55.1,1.7
5477,2016-06,Washington,2300.314,59.9,1.3
5478,2016-07,Washington,1854.756,63.6,-2.1
5479,2016-08,Washington,1775.809,65.9,-0.3
5480,2016-09,Washington,2551.09,56.4,-1.9
5481,2016-10,Washington,5550.826,47.4,-0.3
5482,2016-11,Washington,7844.804,43.0,5.5
5483,2016-12,Washington,16026.877,26.1,-5.2
5484,2017-01,Washington,16844.988999999998,24.8,-7.8
5485,2017-02,Washington,12452.037,31.0,-2.8
5486,2017-03,Washington,10425.569,39.3,-0.5
5487,2017-04,Washington,7033.245,44.2,-1.2
5488,2017-05,Washington,4046.276,53.7,0.3
5489,2017-06,Washington,2226.407,59.5,0.9
5490,2017-07,Washington,1802.118,67.1,1.4
5491,2017-08,Washington,1749.1070000000002,68.6,2.4
5492,2017-09,Washington,2441.39,59.8,1.5
5493,2017-10,Washington,6464.423000000002,46.2,-1.5
5494,2017-11,Washington,10582.031,37.7,0.2
5495,2017-12,Washington,14960.231000000002,29.9,-1.4
5496,2018-01,Washington,12237.026000000002,35.4,2.8
5497,2018-02,Washington,12079.426,32.4,-1.4
5498,2018-03,Washington,11112.957,38.8,-1.0
5499,2018-04,Washington,7325.263000000001,45.3,-0.1
5500,2018-05,Washington,2831.2270000000008,57.6,4.2
5501,2018-06,Washington,2449.277,58.2,-0.4
5502,2018-07,Washington,2010.139,67.5,1.8
5503,2018-08,Washington,1584.695,66.0,-0.2
5504,2018-09,Washington,2610.357,56.3,-2.0
5505,2018-10,Washington,6119.526,47.4,-0.3
5506,2018-11,Washington,10052.067,38.6,1.1
5507,2018-12,Washington,13155.21,33.1,1.8
5508,2019-01,Washington,13304.308,34.2,1.6
5509,2019-02,Washington,15672.62,25.3,-8.5
5510,2019-03,Washington,10490.748,36.2,-3.6
5511,2019-04,Washington,6194.714,46.3,0.9
5512,2019-05,Washington,3193.598,55.6,2.2
5513,2019-06,Washington,2415.266,59.5,0.9
5514,2019-07,Washington,1973.698,63.8,-1.9
5515,2019-08,Washington,1703.9489999999996,66.4,0.2
5516,2019-09,Washington,2621.641,57.1,-1.2
5517,2019-10,Washington,8230.334,42.8,-4.9
5518,2019-11,Washington,11276.602,37.6,0.1
5519,2019-12,Washington,12889.573,33.5,2.2
5520,2010-01,West Virginia,5549.2,27.7,-3.0
5521,2010-02,West Virginia,5003.355,27.2,-7.3
5522,2010-03,West Virginia,2971.193,43.4,1.3
5523,2010-04,West Virginia,1496.3529999999996,55.6,2.1
5524,2010-05,West Virginia,807.2719999999998,63.4,0.2
5525,2010-06,West Virginia,398.656,71.9,2.6
5526,2010-07,West Virginia,350.171,73.8,0.7
5527,2010-08,West Virginia,387.333,73.3,2.1
5528,2010-09,West Virginia,435.63,65.6,-0.9
5529,2010-10,West Virginia,1238.577,54.2,-0.8
5530,2010-11,West Virginia,2796.148,43.2,0.8
5531,2010-12,West Virginia,5587.344,25.3,-11.4
5532,2011-01,West Virginia,5694.557,27.1,-3.6
5533,2011-02,West Virginia,4049.234,36.8,2.3
5534,2011-03,West Virginia,3537.5840000000007,42.6,0.5
5535,2011-04,West Virginia,1740.4679999999996,55.0,1.5
5536,2011-05,West Virginia,801.459,62.0,-1.2
5537,2011-06,West Virginia,522.991,69.5,0.2
5538,2011-07,West Virginia,363.468,74.9,1.8
5539,2011-08,West Virginia,333.45,71.6,0.4
5540,2011-09,West Virginia,461.679,65.1,-1.4
5541,2011-10,West Virginia,1374.344,52.2,-2.8
5542,2011-11,West Virginia,2362.3160000000007,46.7,4.3
5543,2011-12,West Virginia,3831.874,38.5,1.8
5544,2012-01,West Virginia,4429.614000000001,34.9,4.2
5545,2012-02,West Virginia,4096.404,37.7,3.2
5546,2012-03,West Virginia,1961.063,52.6,10.5
5547,2012-04,West Virginia,1906.805,51.7,-1.8
5548,2012-05,West Virginia,457.651,65.8,2.6
5549,2012-06,West Virginia,326.996,67.5,-1.8
5550,2012-07,West Virginia,232.728,75.3,2.2
5551,2012-08,West Virginia,379.029,70.8,-0.4
5552,2012-09,West Virginia,631.026,63.9,-2.6
5553,2012-10,West Virginia,1362.839,52.9,-2.1
5554,2012-11,West Virginia,3299.978,39.5,-2.9
5555,2012-12,West Virginia,3453.88,39.2,2.5
5556,2013-01,West Virginia,4529.5059999999985,33.9,3.2
5557,2013-02,West Virginia,4485.675,32.3,-2.2
5558,2013-03,West Virginia,4559.693,36.4,-5.7
5559,2013-04,West Virginia,1982.341,52.9,-0.6
5560,2013-05,West Virginia,824.003,60.5,-2.7
5561,2013-06,West Virginia,467.074,69.2,-0.1
5562,2013-07,West Virginia,330.7290000000001,72.4,-0.7
5563,2013-08,West Virginia,362.116,69.2,-2.0
5564,2013-09,West Virginia,549.137,63.9,-2.6
5565,2013-10,West Virginia,1355.781,54.7,-0.3
5566,2013-11,West Virginia,3197.8540000000007,39.9,-2.5
5567,2013-12,West Virginia,3870.492,36.0,-0.7
5568,2014-01,West Virginia,5909.22,23.5,-7.2
5569,2014-02,West Virginia,4950.434,30.9,-3.6
5570,2014-03,West Virginia,4484.111,37.1,-5.0
5571,2014-04,West Virginia,1972.002,53.1,-0.4
5572,2014-05,West Virginia,912.886,61.7,-1.5
5573,2014-06,West Virginia,466.415,70.0,0.7
5574,2014-07,West Virginia,360.456,69.6,-3.5
5575,2014-08,West Virginia,359.829,69.1,-2.1
5576,2014-09,West Virginia,516.894,64.8,-1.7
5577,2014-10,West Virginia,1146.723,53.9,-1.1
5578,2014-11,West Virginia,3248.838,37.8,-4.6
5579,2014-12,West Virginia,3929.205,37.9,1.2
5580,2015-01,West Virginia,5121.245,28.8,-1.9
5581,2015-02,West Virginia,5640.0819999999985,22.9,-11.6
5582,2015-03,West Virginia,4562.95,40.0,-2.1
5583,2015-04,West Virginia,1630.691,53.1,-0.4
5584,2015-05,West Virginia,667.865,64.7,1.5
5585,2015-06,West Virginia,416.4,70.5,1.2
5586,2015-07,West Virginia,242.767,72.1,-1.0
5587,2015-08,West Virginia,336.7290000000001,69.9,-1.3
5588,2015-09,West Virginia,384.692,67.1,0.6
5589,2015-10,West Virginia,1235.075,54.0,-1.0
5590,2015-11,West Virginia,2120.056,48.3,5.9
5591,2015-12,West Virginia,2448.578,46.3,9.6
5592,2016-01,West Virginia,5275.014,27.6,-3.1
5593,2016-02,West Virginia,4160.2,34.9,0.4
5594,2016-03,West Virginia,2616.839,48.5,6.4
5595,2016-04,West Virginia,1783.558,53.0,-0.5
5596,2016-05,West Virginia,725.5889999999998,59.5,-3.7
5597,2016-06,West Virginia,371.11300000000006,69.5,0.2
5598,2016-07,West Virginia,362.917,73.7,0.6
5599,2016-08,West Virginia,322.704,75.1,3.9
5600,2016-09,West Virginia,360.36300000000006,69.4,2.9
5601,2016-10,West Virginia,883.8839999999999,57.3,2.3
5602,2016-11,West Virginia,2264.999,45.6,3.2
5603,2016-12,West Virginia,4082.594,35.6,-1.1
5604,2017-01,West Virginia,4080.561,37.5,6.8
5605,2017-02,West Virginia,3117.8720000000008,42.1,7.6
5606,2017-03,West Virginia,3489.422,42.3,0.2
5607,2017-04,West Virginia,1371.513,57.5,4.0
5608,2017-05,West Virginia,758.203,61.0,-2.2
5609,2017-06,West Virginia,324.953,67.7,-1.6
5610,2017-07,West Virginia,355.5,72.4,-0.7
5611,2017-08,West Virginia,303.643,69.3,-1.9
5612,2017-09,West Virginia,484.883,64.6,-1.9
5613,2017-10,West Virginia,1014.489,57.5,2.5
5614,2017-11,West Virginia,2610.47,43.2,0.8
5615,2017-12,West Virginia,4473.269,33.0,-3.7
5616,2018-01,West Virginia,5521.965,27.0,-3.7
5617,2018-02,West Virginia,3643.915,41.7,7.2
5618,2018-03,West Virginia,4241.56,38.0,-4.1
5619,2018-04,West Virginia,2439.269,47.7,-5.8
5620,2018-05,West Virginia,592.054,67.9,4.7
5621,2018-06,West Virginia,385.491,70.0,0.7
5622,2018-07,West Virginia,329.824,72.5,-0.6
5623,2018-08,West Virginia,297.171,72.4,1.2
5624,2018-09,West Virginia,347.724,70.4,3.9
5625,2018-10,West Virginia,1311.099,55.3,0.3
5626,2018-11,West Virginia,3134.7870000000007,40.0,-2.4
5627,2018-12,West Virginia,4010.722,36.7,0.0
5628,2019-01,West Virginia,5016.522,32.0,1.3
5629,2019-02,West Virginia,3676.962,38.5,4.0
5630,2019-03,West Virginia,3841.792,40.1,-2.0
5631,2019-04,West Virginia,1355.215,54.9,1.4
5632,2019-05,West Virginia,653.6709999999998,65.5,2.3
5633,2019-06,West Virginia,314.043,67.6,-1.7
5634,2019-07,West Virginia,331.283,74.3,1.2
5635,2019-08,West Virginia,343.3280000000001,71.5,0.3
5636,2019-09,West Virginia,297.202,70.0,3.5
5637,2019-10,West Virginia,1089.494,57.7,2.7
5638,2019-11,West Virginia,3171.8920000000007,39.3,-3.1
5639,2019-12,West Virginia,3758.281,38.5,1.8
5640,2010-01,Wisconsin,25508.426,15.1,-0.5
5641,2010-02,Wisconsin,19477.007,20.0,2.3
5642,2010-03,Wisconsin,13192.928,37.4,6.5
5643,2010-04,Wisconsin,7185.206,50.0,7.5
5644,2010-05,Wisconsin,4861.215,57.6,1.4
5645,2010-06,Wisconsin,3202.574,65.1,-0.1
5646,2010-07,Wisconsin,2429.324,71.4,1.2
5647,2010-08,Wisconsin,2471.8160000000007,70.8,3.3
5648,2010-09,Wisconsin,2833.309,56.9,-3.5
5649,2010-10,Wisconsin,5597.28,49.5,2.1
5650,2010-11,Wisconsin,12885.192,34.9,1.9
5651,2010-12,Wisconsin,23973.544,16.9,-5.2
5652,2011-01,Wisconsin,26388.613,12.2,-3.4
5653,2011-02,Wisconsin,20797.397,18.5,0.8
5654,2011-03,Wisconsin,17622.241,28.0,-2.9
5655,2011-04,Wisconsin,11137.692,41.7,-0.8
5656,2011-05,Wisconsin,5941.074000000001,54.0,-2.2
5657,2011-06,Wisconsin,2571.443,64.3,-0.9
5658,2011-07,Wisconsin,2441.929,73.2,3.0
5659,2011-08,Wisconsin,2232.451,68.2,0.7
5660,2011-09,Wisconsin,3313.207000000001,57.3,-3.1
5661,2011-10,Wisconsin,6635.109,49.8,2.4
5662,2011-11,Wisconsin,12003.066,36.7,3.7
5663,2011-12,Wisconsin,18361.026,25.7,3.6
5664,2012-01,Wisconsin,22414.68,20.8,5.2
5665,2012-02,Wisconsin,18868.794,26.6,8.9
5666,2012-03,Wisconsin,9469.696,45.6,14.7
5667,2012-04,Wisconsin,8622.497,45.1,2.6
5668,2012-05,Wisconsin,3710.832,59.6,3.4
5669,2012-06,Wisconsin,2681.917,67.1,1.9
5670,2012-07,Wisconsin,2159.478,74.8,4.6
5671,2012-08,Wisconsin,2195.042,67.1,-0.4
5672,2012-09,Wisconsin,3201.715,57.7,-2.7
5673,2012-10,Wisconsin,7823.434,44.8,-2.6
5674,2012-11,Wisconsin,13109.063,34.4,1.4
5675,2012-12,Wisconsin,18297.109,25.1,3.0
5676,2013-01,Wisconsin,24180.036,16.8,1.2
5677,2013-02,Wisconsin,21428.168,17.0,-0.7
5678,2013-03,Wisconsin,19759.356,23.9,-7.0
5679,2013-04,Wisconsin,11961.536,37.8,-4.7
5680,2013-05,Wisconsin,5540.594,55.2,-1.0
5681,2013-06,Wisconsin,3085.2,63.9,-1.3
5682,2013-07,Wisconsin,2541.4,68.9,-1.3
5683,2013-08,Wisconsin,2414.943,67.6,0.1
5684,2013-09,Wisconsin,2693.648,60.8,0.4
5685,2013-10,Wisconsin,7295.43,46.7,-0.7
5686,2013-11,Wisconsin,16075.11,30.8,-2.2
5687,2013-12,Wisconsin,26009.833,11.9,-10.2
5688,2014-01,Wisconsin,30789.062,6.0,-9.6
5689,2014-02,Wisconsin,25727.253,7.3,-10.4
5690,2014-03,Wisconsin,20073.977,21.4,-9.5
5691,2014-04,Wisconsin,11561.187,39.7,-2.8
5692,2014-05,Wisconsin,5304.646,55.3,-0.9
5693,2014-06,Wisconsin,3251.305,66.4,1.2
5694,2014-07,Wisconsin,2641.986,65.9,-4.3
5695,2014-08,Wisconsin,2396.773,67.1,-0.4
5696,2014-09,Wisconsin,3365.432,58.2,-2.2
5697,2014-10,Wisconsin,7477.23,46.0,-1.4
5698,2014-11,Wisconsin,18408.847,25.3,-7.7
5699,2014-12,Wisconsin,19411.391,24.1,2.0
5700,2015-01,Wisconsin,25704.861,15.3,-0.3
5701,2015-02,Wisconsin,27501.922,7.6,-10.1
5702,2015-03,Wisconsin,16213.219,30.7,-0.2
5703,2015-04,Wisconsin,9496.37,45.0,2.5
5704,2015-05,Wisconsin,4549.518,56.6,0.4
